date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:51:34	2064/2064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Oct%202020%2006:51:34%20GMT	https://www.httrack.com/src/Debug/webhttrack.pdb	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/Debug/webhttrack.pdb	(from https://www.httrack.com/src/webhttrack.vcproj)
08:51:34	2064/2064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Oct%202020%2006:51:34%20GMT	https://www.httrack.com/src/ReadMe.txt	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/ReadMe.txt	(from https://www.httrack.com/src/webhttrack.vcproj)
08:51:35	5701/5701	---M-Z	200	added ('OK')	text/html	etag:%221645-42700ec319bc0-gzip%22	https://www.httrack.com/html/step1.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step1.html	(from https://www.httrack.com/html/step.html)
08:51:35	6881/6881	---M-Z	200	added ('OK')	text/html	etag:%221ae1-42700ec40de00-gzip%22	https://www.httrack.com/html/step2.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step2.html	(from https://www.httrack.com/html/step.html)
08:51:35	5976/5976	---M-Z	200	added ('OK')	text/html	etag:%221758-42700ec40de00-gzip%22	https://www.httrack.com/html/step3.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step3.html	(from https://www.httrack.com/html/step.html)
08:51:35	5082/5082	---M-Z	200	added ('OK')	text/html	etag:%2213da-42700ec40de00-gzip%22	https://www.httrack.com/html/step4.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step4.html	(from https://www.httrack.com/html/step.html)
08:51:36	4949/4949	---M-Z	200	added ('OK')	text/html	etag:%221355-42700ec40de00-gzip%22	https://www.httrack.com/html/step5.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step5.html	(from https://www.httrack.com/html/step.html)
08:51:36	6524/6524	---M-Z	200	added ('OK')	text/html	etag:%22197c-42700ec5f6280-gzip%22	https://www.httrack.com/html/step9_opt6.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt6.html	(from https://www.httrack.com/html/step9.html)
08:51:36	6758/6758	---M-Z	200	added ('OK')	text/html	etag:%221a66-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt5.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt5.html	(from https://www.httrack.com/html/step9.html)
08:51:36	6009/6009	---M-Z	200	added ('OK')	text/html	etag:%221779-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt1.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt1.html	(from https://www.httrack.com/html/step9.html)
08:51:36	6090/6090	---M-Z	200	added ('OK')	text/html	etag:%2217ca-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt3.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt3.html	(from https://www.httrack.com/html/step9.html)
08:51:37	7922/7922	---M-Z	200	added ('OK')	text/html	etag:%221ef2-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt2.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt2.html	(from https://www.httrack.com/html/step9.html)
08:51:37	7074/7074	---M-Z	200	added ('OK')	text/html	etag:%221ba2-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt4.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt4.html	(from https://www.httrack.com/html/step9.html)
08:51:37	5801/5801	---M-Z	200	added ('OK')	text/html	etag:%2216a9-42700ec5f6280-gzip%22	https://www.httrack.com/html/step9_opt7.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt7.html	(from https://www.httrack.com/html/step9.html)
08:51:37	6785/6785	---M-Z	200	added ('OK')	text/html	etag:%221a81-42700ec502040-gzip%22	https://www.httrack.com/html/step9_opt11.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt11.html	(from https://www.httrack.com/html/step9.html)
08:51:38	6191/6191	---M-Z	200	added ('OK')	text/html	etag:%22182f-42700ec5f6280-gzip%22	https://www.httrack.com/html/step9_opt8.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt8.html	(from https://www.httrack.com/html/step9.html)
08:51:38	6590/6590	---M-Z	200	added ('OK')	text/html	etag:%2219be-42700ec5f6280-gzip%22	https://www.httrack.com/html/step9_opt9.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt9.html	(from https://www.httrack.com/html/step9.html)
08:51:38	5989/5989	---M-Z	200	added ('OK')	text/html	etag:%221765-42700ec40de00-gzip%22	https://www.httrack.com/html/step9_opt10.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/step9_opt10.html	(from https://www.httrack.com/html/step9.html)
08:51:38	4847/4847	---M--	200	added ('OK')	image/gif	etag:%2212ef-3bd637c2f0440%22	https://www.httrack.com/html/img/snap9.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9.gif	(from https://www.httrack.com/html/step9.html)
08:51:39	828/828	---M--	200	added ('OK')	image/gif	etag:%2233c-3bd637b2b9e00%22	https://www.httrack.com/html/img/fade.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/fade.gif	(from https://www.httrack.com/html/scripting.html)
08:51:39	1506/1506	---M--	200	added ('OK')	text/x-sh	etag:%225e2-3bd637ab18c00%22	https://www.httrack.com/html/div/search.sh	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/div/search.sh	(from https://www.httrack.com/html/scripting.html)
08:51:39	9411/9411	---M-Z	200	added ('OK')	text/html	etag:%229976b2847beaededcdb10fd1c0caf382%22	http://www.httrack.com/page/fade.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/page/fade.html	(from http://www.httrack.com/page/7)
08:51:43	7543/7543	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:40%20GMT	https://www.httrack.com/src/minizip/?C=N;O=A	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/minizip/indexb70a.html	(from https://www.httrack.com/src/minizip/?C=N;O=D)
08:51:44	7543/7543	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:40%20GMT	https://www.httrack.com/src/minizip/?C=M;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/minizip/index72c9.html	(from https://www.httrack.com/src/minizip/?C=M;O=A)
08:51:44	7543/7543	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:40%20GMT	https://www.httrack.com/src/minizip/?C=S;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/minizip/index5851.html	(from https://www.httrack.com/src/minizip/?C=S;O=A)
08:51:44	7543/7543	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:40%20GMT	https://www.httrack.com/src/minizip/?C=D;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/minizip/indexad3f.html	(from https://www.httrack.com/src/minizip/?C=D;O=A)
08:51:47	3980/3980	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:44%20GMT	https://www.httrack.com/src/proxy/?C=N;O=A	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/indexb70a.html	(from https://www.httrack.com/src/proxy/?C=N;O=D)
08:51:48	3980/3980	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:44%20GMT	https://www.httrack.com/src/proxy/?C=M;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/index72c9.html	(from https://www.httrack.com/src/proxy/?C=M;O=A)
08:51:48	3980/3980	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:44%20GMT	https://www.httrack.com/src/proxy/?C=S;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/index5851.html	(from https://www.httrack.com/src/proxy/?C=S;O=A)
08:51:48	3980/3980	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Oct%202020%2006:51:44%20GMT	https://www.httrack.com/src/proxy/?C=D;O=D	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/indexad3f.html	(from https://www.httrack.com/src/proxy/?C=D;O=A)
08:51:48	2064/2064	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Oct%202020%2006:51:48%20GMT	https://www.httrack.com/src/proxy/$(OutDir)/proxytrack.pdb	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/src/proxy/$(OutDir)/proxytrack.157.delayed	(from https://www.httrack.com/src/proxy/proxytrack.vcproj)
08:51:49	21952/21952	---M--	200	added ('OK')	image/gif	etag:%2255c0-3bd637b68a700%22	https://www.httrack.com/html/img/snap1_c.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap1_c.gif	(from https://www.httrack.com/html/step1.html)
08:51:49	9925/9925	---M--	200	added ('OK')	image/gif	etag:%2226c5-3bd637b4a2280%22	https://www.httrack.com/html/img/snap1_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap1_a.gif	(from https://www.httrack.com/html/step1.html)
08:51:49	10569/10569	---M--	200	added ('OK')	image/gif	etag:%222949-3bd637b5964c0%22	https://www.httrack.com/html/img/snap1_b.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap1_b.gif	(from https://www.httrack.com/html/step1.html)
08:51:50	49391/49391	---M--	200	added ('OK')	image/gif	etag:%22c0ef-3bd637ba5b000%22	https://www.httrack.com/html/img/snap2_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap2_a.gif	(from https://www.httrack.com/html/step2.html)
08:51:50	41329/41329	---M--	200	added ('OK')	image/gif	etag:%22a171-3bd637bc43480%22	https://www.httrack.com/html/img/snap2_b.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap2_b.gif	(from https://www.httrack.com/html/step2.html)
08:51:50	5785/5785	---M-Z	200	added ('OK')	text/html	etag:%221699-42700ebe55080-gzip%22	https://www.httrack.com/html/addurl.html	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/addurl.html	(from https://www.httrack.com/html/step2.html)
08:51:51	40089/40089	---M--	200	added ('OK')	image/gif	etag:%229c99-3bd637bf1fb40%22	https://www.httrack.com/html/img/snap3_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap3_a.gif	(from https://www.httrack.com/html/step3.html)
08:51:51	14993/14993	---M--	200	added ('OK')	image/gif	etag:%223a91-3bd637c2f0440%22	https://www.httrack.com/html/img/snap5_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap5_a.gif	(from https://www.httrack.com/html/step5.html)
08:51:51	3380/3380	---M--	200	added ('OK')	image/gif	etag:%22d34-3bd637ca91640%22	https://www.httrack.com/html/img/snap9_f.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_f.gif	(from https://www.httrack.com/html/step9_opt6.html)
08:51:51	3491/3491	---M--	200	added ('OK')	image/gif	etag:%22da3-3bd637ca91640%22	https://www.httrack.com/html/img/snap9_e.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_e.gif	(from https://www.httrack.com/html/step9_opt5.html)
08:51:52	3450/3450	---M--	200	added ('OK')	image/gif	etag:%22d7a-3bd637c3e4680%22	https://www.httrack.com/html/img/snap9_a.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_a.gif	(from https://www.httrack.com/html/step9_opt1.html)
08:51:52	3445/3445	---M--	200	added ('OK')	image/gif	etag:%22d75-3bd637c4d88c0%22	https://www.httrack.com/html/img/snap9_c.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_c.gif	(from https://www.httrack.com/html/step9_opt3.html)
08:51:52	4458/4458	---M--	200	added ('OK')	image/gif	etag:%22116a-3bd637c3e4680%22	https://www.httrack.com/html/img/snap9_b.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_b.gif	(from https://www.httrack.com/html/step9_opt2.html)
08:51:53	6850/6850	---M--	200	added ('OK')	image/gif	etag:%221ac2-3bd637c4d88c0%22	https://www.httrack.com/html/img/snap9_d.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:53	9871/9871	---M--	200	added ('OK')	image/gif	etag:%22268f-3bd637c5ccb00%22	https://www.httrack.com/html/img/snap9_d2.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d2.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:53	8199/8199	---M--	200	added ('OK')	image/gif	etag:%222007-3bd637c6c0d40%22	https://www.httrack.com/html/img/snap9_d3.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d3.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:53	8083/8083	---M--	200	added ('OK')	image/gif	etag:%221f93-3bd637c7b4f80%22	https://www.httrack.com/html/img/snap9_d4.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d4.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:54	10404/10404	---M--	200	added ('OK')	image/gif	etag:%2228a4-3bd637c7b4f80%22	https://www.httrack.com/html/img/snap9_d5.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d5.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:54	9051/9051	---M--	200	added ('OK')	image/gif	etag:%22235b-3bd637c8a91c0%22	https://www.httrack.com/html/img/snap9_d6.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d6.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:54	9088/9088	---M--	200	added ('OK')	image/gif	etag:%222380-3bd637c99d400%22	https://www.httrack.com/html/img/snap9_d7.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d7.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:54	3525/3525	---M--	200	added ('OK')	image/gif	etag:%22dc5-3bd637c99d400%22	https://www.httrack.com/html/img/snap9_d8.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_d8.gif	(from https://www.httrack.com/html/step9_opt4.html)
08:51:55	2888/2888	---M--	200	added ('OK')	image/gif	etag:%22b48-3bd637ca91640%22	https://www.httrack.com/html/img/snap9_g.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_g.gif	(from https://www.httrack.com/html/step9_opt7.html)
08:51:55	9388/9388	---M--	200	added ('OK')	image/gif	etag:%2224ac-3bd637cb85880%22	https://www.httrack.com/html/img/snap9_g2.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_g2.gif	(from https://www.httrack.com/html/step9_opt7.html)
08:51:55	13593/13593	---M--	200	added ('OK')	image/gif	etag:%223519-3bd637cc79ac0%22	https://www.httrack.com/html/img/snap9_g3.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_g3.gif	(from https://www.httrack.com/html/step9_opt7.html)
08:51:55	4935/4935	---M--	200	added ('OK')	image/gif	etag:%221347-3bd637ce61f40%22	https://www.httrack.com/html/img/snap9_k.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_k.gif	(from https://www.httrack.com/html/step9_opt11.html)
08:51:56	2874/2874	---M--	200	added ('OK')	image/gif	etag:%22b3a-3bd637cd6dd00%22	https://www.httrack.com/html/img/snap9_h.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_h.gif	(from https://www.httrack.com/html/step9_opt8.html)
08:51:56	2459/2459	---M--	200	added ('OK')	image/gif	etag:%2299b-3bd637cd6dd00%22	https://www.httrack.com/html/img/snap9_i.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_i.gif	(from https://www.httrack.com/html/step9_opt9.html)
08:51:56	4844/4844	---M--	200	added ('OK')	image/gif	etag:%2212ec-3bd637ce61f40%22	https://www.httrack.com/html/img/snap9_j.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/snap9_j.gif	(from https://www.httrack.com/html/step9_opt10.html)
08:51:57	9690/9690	---M--	200	added ('OK')	image/gif	etag:%2225da-3bd637aee9500%22	https://www.httrack.com/html/img/addurl1.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/addurl1.gif	(from https://www.httrack.com/html/addurl.html)
08:51:57	9834/9834	---M--	200	added ('OK')	image/gif	etag:%22266a-3bd637afdd740%22	https://www.httrack.com/html/img/addurl2.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/addurl2.gif	(from https://www.httrack.com/html/addurl.html)
08:51:57	10533/10533	---M--	200	added ('OK')	image/gif	etag:%222925-3bd637b0d1980%22	https://www.httrack.com/html/img/addurl3.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/addurl3.gif	(from https://www.httrack.com/html/addurl.html)
08:51:58	9686/9686	---M--	200	added ('OK')	image/gif	etag:%2225d6-3bd637b1c5bc0%22	https://www.httrack.com/html/img/addurl4.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/addurl4.gif	(from https://www.httrack.com/html/addurl.html)
08:51:58	9680/9680	---M--	200	added ('OK')	image/gif	etag:%2225d0-3bd637b2b9e00%22	https://www.httrack.com/html/img/addurl5.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/WinHTTrack/www.httrack.com/html/img/addurl5.gif	(from https://www.httrack.com/html/addurl.html)
