date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:07	253352/253352	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/apps_static/nv.d3.min.js	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/apps_static/nv.d3.min.js	(from https://www.appbrain.com/dev/Spoopy+Squad/)
23:03:07	10907/10907	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/apps_static/stats.min.js	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/apps_static/stats.min.js	(from https://www.appbrain.com/dev/Spoopy+Squad/)
23:03:07	217/217	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/email.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/email.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:07	2887/2887	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/checkbox-toggle.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/checkbox-toggle.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:08	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:54%20GMT	https://s.appbrain.com/static/202010061637551/images/triangle_help_popup.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/triangle_help_popup.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:08	523/523	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:54%20GMT	https://s.appbrain.com/static/202010061637551/images/triangle_help_popup_2x.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/triangle_help_popup_2x.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:08	731/731	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:54%20GMT	https://s.appbrain.com/static/202010061637551/images/star.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/star.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:08	426/426	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:54%20GMT	https://s.appbrain.com/static/202010061637551/images/star_grey.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/star_grey.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:09	233/233	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:54%20GMT	https://s.appbrain.com/static/202010061637551/images/star_grey2.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/star_grey2.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:09	358/358	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/star2.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/star2.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:09	3572/3572	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/promoblock-icon-monetize.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/promoblock-icon-monetize.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:09	1632/1632	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/promoblock-icon-promote.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/promoblock-icon-promote.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:09	3651/3651	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/promoblock-icon-intelligence.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/promoblock-icon-intelligence.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:10	437/437	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-download.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-download.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:10	1067/1067	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-content-rating.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-content-rating.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:10	853/853	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-content-rating-medium.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-content-rating-medium.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:10	639/639	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-content-rating-high.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-content-rating-high.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:11	610/610	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-rating.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-rating.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:11	562/562	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-ranking.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-ranking.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:11	596/596	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-lib.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-lib.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:11	579/579	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-android.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-android.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:11	584/584	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-update.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-update.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:12	590/590	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-size.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-size.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:12	957/957	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-price-free.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-price-free.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:12	914/914	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-price.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-price.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:12	567/567	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-age.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-age.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:13	467/467	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-appcount.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-appcount.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:13	753/753	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-recent-installs.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-recent-installs.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:13	840/840	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-recent-rating.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-recent-rating.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:13	605/605	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/infotile-rating-count.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/infotile-rating-count.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:13	6720/6720	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/homepage-promote-promo.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/homepage-promote-promo.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:14	6048/6048	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/homepage-monetize-promo.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/homepage-monetize-promo.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:14	1141/1141	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/list_item_check.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/list_item_check.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:14	2018/2018	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:45:53%20GMT	https://s.appbrain.com/static/202010061637551/images/phone_skin.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/phone_skin.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:14	39389/39389	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/info-header-world-bg.png	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/info-header-world-bg.png	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:15	115780/115780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/dollars-unsplash.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/dollars-unsplash.jpg	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:15	130248/130248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/chart-unsplash.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/chart-unsplash.jpg	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
23:03:15	160468/160468	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2014:41:54%20GMT	https://s.appbrain.com/static/202010061637551/images/pig-unsplash.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/AppBrain%20Spoopy%20Squad/s.appbrain.com/static/202010061637551/images/pig-unsplash.jpg	(from https://s.appbrain.com/static/202010061637551/apps_static/apps_css.min.css)
